battery_capacity_kwh,battery_manufacturer,battery_quantity,battery_voltage_v,category,currency,distributor,id,image_url,inverter_image,inverter_manufacturer,inverter_power_kw,inverter_quantity,name,panel_image,panel_manufacturer,panel_power_w,panel_quantity,power_kwp,power_watts,price_brl,price_per_wp,source_csv,status,tags,total_batteries,total_inverters,total_panels,total_structures,type
,,,,kits,BRL,Neosolar,NEO-22453,,,,,1,"Kit Gerador Energia Solar 1,78 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Para Solo)",,,0,78,78.0,1785,0,,,draft,Solar Kit|Neosolar,0,1,81,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22295,,,,,1,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Laje)",,,0,32,32.0,2320,0,,,draft,Solar Kit|Neosolar,0,1,36,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22276,,,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Mini Trilho)",,,0,58,58.0,580,0,,,draft,Solar Kit|Neosolar,0,1,59,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22291,,,,,1,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Madeira)",,,0,74,74.0,1740,0,,,draft,Solar Kit|Neosolar,0,1,77,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22275,,,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Cerâmica)",,,0,58,58.0,580,0,,,draft,Solar Kit|Neosolar,0,1,59,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22278,,,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Metal)",,,0,58,58.0,580,0,,,draft,Solar Kit|Neosolar,0,1,59,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22189,,,,,1,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Mini Trilho)",,,0,32,32.0,2320,0,,,draft,Solar Kit|Neosolar,0,1,36,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22216,,,,,1,"Kit Gerador Energia Solar 1,10 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Mini Trilho)",,,0,10,10.0,1100,0,,,draft,Solar Kit|Neosolar,0,1,12,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22233,,,,,1,"Kit Gerador Energia Solar 2,20 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Solo)",,,0,20,20.0,2200,0,,,draft,Solar Kit|Neosolar,0,1,24,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22224,,,,,1,"Kit Gerador Energia Solar 1,65 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Madeira)",,,0,65,65.0,1650,0,,,draft,Solar Kit|Neosolar,0,1,68,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22495,,,,,1,"Kit Gerador Energia Solar 0,55 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel ReneSola (Para Solo)",,,0,55,55.0,555,0,,,draft,Solar Kit|Neosolar,0,1,56,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22411,,,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Sem Estrutura)",,,0,58,58.0,580,0,,,draft,Solar Kit|Neosolar,0,1,59,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22413,,,,,1,"Kit Gerador Energia Solar 1,16 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Cerâmica)",,,0,16,16.0,1160,0,,,draft,Solar Kit|Neosolar,0,1,18,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22409,,,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Metálica)",,,0,58,58.0,580,0,,,draft,Solar Kit|Neosolar,0,1,59,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22441,,,,,1,"Kit Gerador Energia Solar 1,19 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Cerâmica)",,,0,19,19.0,1190,0,,,draft,Solar Kit|Neosolar,0,1,21,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22212,,,,,1,"Kit Gerador Energia Solar 0,55 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Solo)",,,0,55,55.0,550,0,,,draft,Solar Kit|Neosolar,0,1,56,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22335,,,,,1,"Kit Gerador Energia Solar 2,38 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - Estrutura Para Solo",,,0,38,38.0,2380,0,,,draft,Solar Kit|Neosolar,0,1,42,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22208,,,,,1,"Kit Gerador Energia Solar 0,55 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Cerâmica)",,,0,55,55.0,550,0,,,draft,Solar Kit|Neosolar,0,1,56,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22339,,,,,1,"Kit Gerador Energia Solar 1,19 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - Estrutura Madeira",,,0,19,19.0,1190,0,,,draft,Solar Kit|Neosolar,0,1,21,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22337,,,,,1,"Kit Gerador Energia Solar 1,19 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - S/ estrutura",,,0,19,19.0,1190,0,,,draft,Solar Kit|Neosolar,0,1,21,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22333,,,,,1,"Kit Gerador Energia Solar 2,38 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - Estrutura Metálica",,,0,38,38.0,2380,0,,,draft,Solar Kit|Neosolar,0,1,42,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22123,,,,,,"Kit Gerador Energia Solar 1,66kWp - Microinversor Deye c/ Wifi SUN2000 C/ Parafuso (Madeira)",,,555,3,66.0,1665,0,,,draft,Solar Kit|Neosolar,0,0,3,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22127,,,,,,"Kit Gerador Energia Solar 2,22kWp - Microinversor Deye c/ Wifi SUN2000 C/ Gancho P/ Cerâmica",,,555,4,22.0,2220,0,,,draft,Solar Kit|Neosolar,0,0,4,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22412,,,,,1,"Kit Gerador Energia Solar 1,16 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Para Laje)",,,0,16,16.0,1160,0,,,draft,Solar Kit|Neosolar,0,1,18,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22414,,,,,1,"Kit Gerador Energia Solar 1,16 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Mini Trilho)",,,0,16,16.0,1160,0,,,draft,Solar Kit|Neosolar,0,1,18,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22117,,,,,,"Kit Gerador Energia Solar 1,11kWp - Microinversor Deye c/ Wifi SUN2000 C/ Parafuso (Madeira)",,,555,2,11.0,1110,0,,,draft,Solar Kit|Neosolar,0,0,2,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22108,,,,,,"Kit Gerador Energia Solar 0,55kWp - Microinversor Deye c/ Wifi SUN2000 C/ Base p/ Laje",,,555,1,55.0,555,0,,,draft,Solar Kit|Neosolar,0,0,1,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22114,,,,,,"Kit Gerador Energia Solar 1,11kWp - Microinversor Deye c/ Wifi SUN2000 C/ Base p/ Laje",,,555,2,11.0,1110,0,,,draft,Solar Kit|Neosolar,0,0,2,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22119,,,,,,"Kit Gerador Energia Solar 1,11kWp - Microinversor Deye c/ Wifi SUN2000 C/ Est. Solo",,,555,2,11.0,1110,0,,,draft,Solar Kit|Neosolar,0,0,2,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22104,,,,,,"Kit Gerador Energia Solar 1,66kWp - Microinversor Deye c/ Wifi SUN2000 S/ Estrutura",,,555,3,66.0,1665,0,,,draft,Solar Kit|Neosolar,0,0,3,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22103,,,,,,"Kit Gerador Energia Solar 1,11kWp - Microinversor Deye c/ Wifi SUN2000 S/ Estrutura",,,555,2,11.0,1110,0,,,draft,Solar Kit|Neosolar,0,0,2,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22410,,,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Para Solo)",,,0,58,58.0,580,0,,,draft,Solar Kit|Neosolar,0,1,59,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22406,,,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Cerâmica)",,,0,58,58.0,580,0,,,draft,Solar Kit|Neosolar,0,1,59,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22353,,,,,1,"Kit Gerador Energia Solar 0,59 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - Estrutura Madeira",,,0,595,59.0,595,0,,,draft,Solar Kit|Neosolar,0,1,596,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22338,,,,,1,"Kit Gerador Energia Solar 1,19 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - Estrutura Cerâmica",,,0,19,19.0,1190,0,,,draft,Solar Kit|Neosolar,0,1,21,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22355,,,,,1,"Kit Gerador Energia Solar 0,59 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - Estrutura Para Laje",,,0,595,59.0,595,0,,,draft,Solar Kit|Neosolar,0,1,596,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22354,,,,,1,"Kit Gerador Energia Solar 0,59 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - Estrutura Metálica",,,0,595,59.0,595,0,,,draft,Solar Kit|Neosolar,0,1,596,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22351,,,,,1,"Kit Gerador Energia Solar 0,59 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - S/ estrutura",,,0,595,59.0,595,0,,,draft,Solar Kit|Neosolar,0,1,596,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22110,,,,,,"Kit Gerador Energia Solar 0,55kWp - Microinversor Deye c/ Wifi SUN2000 C/ Mini Trilho",,,555,1,55.0,555,0,,,draft,Solar Kit|Neosolar,0,0,1,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22332,,,,,1,"Kit Gerador Energia Solar 2,38 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - Estrutura Madeira",,,0,38,38.0,2380,0,,,draft,Solar Kit|Neosolar,0,1,42,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22225,,,,,1,"Kit Gerador Energia Solar 1,65 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Metal)",,,0,65,65.0,1650,0,,,draft,Solar Kit|Neosolar,0,1,68,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22229,,,,,1,"Kit Gerador Energia Solar 2,20 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Cerâmica)",,,0,20,20.0,2200,0,,,draft,Solar Kit|Neosolar,0,1,24,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22289,,,,,1,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Cerâmica)",,,0,74,74.0,1740,0,,,draft,Solar Kit|Neosolar,0,1,77,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22227,,,,,1,"Kit Gerador Energia Solar 1,65 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Sem Estrutura)",,,0,65,65.0,1650,0,,,draft,Solar Kit|Neosolar,0,1,68,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22330,,,,,1,"Kit Gerador Energia Solar 2,38 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - S/ estrutura",,,0,38,38.0,2380,0,,,draft,Solar Kit|Neosolar,0,1,42,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22499,,,,,1,"Kit Gerador Energia Solar 1,11 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel ReneSola (Mini Trilho)",,,0,11,11.0,1110,0,,,draft,Solar Kit|Neosolar,0,1,13,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22111,,,,,,"Kit Gerador Energia Solar 0,55kWp - Microinversor Deye c/ Wifi SUN2000 C/ Parafuso (Madeira)",,,555,1,55.0,555,0,,,draft,Solar Kit|Neosolar,0,0,1,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22513,,,,,1,"Kit Gerador Energia Solar 2,22 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel ReneSola (Mini Trilho)",,,0,22,22.0,2220,0,,,draft,Solar Kit|Neosolar,0,1,26,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22497,,,,,1,"Kit Gerador Energia Solar 1,11 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel ReneSola (Para Laje)",,,0,11,11.0,1110,0,,,draft,Solar Kit|Neosolar,0,1,13,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22509,,,,,1,"Kit Gerador Energia Solar 1,66 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel ReneSola (Para Solo)",,,0,66,66.0,1665,0,,,draft,Solar Kit|Neosolar,0,1,69,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22109,,,,,,"Kit Gerador Energia Solar 0,55kWp - Microinversor Deye c/ Wifi SUN2000 C/ Gancho P/ Cerâmica",,,555,1,55.0,555,0,,,draft,Solar Kit|Neosolar,0,0,1,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21767,,,,,1,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (cerâmica)",,,0,32,32.0,2320,0,,,draft,Solar Kit|Neosolar,0,1,36,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21261,,,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Solo)",,,0,58,58.0,580,0,,,draft,Solar Kit|Neosolar,0,1,59,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21257,,,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Madeira)",,,0,58,58.0,580,0,,,draft,Solar Kit|Neosolar,0,1,59,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21256,,,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Cerâmica)",,,0,58,58.0,580,0,,,draft,Solar Kit|Neosolar,0,1,59,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21768,,,,,1,"Kit Gerador Energia Solar 1,16 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA Com Estrutura",,,0,16,16.0,1160,0,,,draft,Solar Kit|Neosolar,0,1,18,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21251,,,,,1,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA Com Estrutura",,,0,74,74.0,1740,0,,,draft,Solar Kit|Neosolar,0,1,77,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21236,,,,,1,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Madeira)",,,0,32,32.0,2320,0,,,draft,Solar Kit|Neosolar,0,1,36,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21252,,,,,1,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA Com Estrtura",,,0,74,74.0,1740,0,,,draft,Solar Kit|Neosolar,0,1,77,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21776,,,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Madeira)",,,0,58,58.0,580,0,,,draft,Solar Kit|Neosolar,0,1,59,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21775,,,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Cerâmica)",,,0,58,58.0,580,0,,,draft,Solar Kit|Neosolar,0,1,59,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21950,,,,,,"Kit Energia Solar On Grid Híbrido - 2,90kWp 5000Wh Lítio 220V - Sem Estrutura",,,0,1,90.0,0,0,,,draft,Solar Kit|Neosolar,0,0,1,0,Solar Kit Hybrid
,,,,kits,BRL,Neosolar,NEO-21544,,,,,,"Kit Energia Solar On Grid Híbrido - 4,14kWp 5000Wh Lítio 220V - Sem Estrutura",,,0,1,14.0,0,0,,,draft,Solar Kit|Neosolar,0,0,1,0,Solar Kit Hybrid
,,2,48,kits,BRL,Neosolar,NEO-24896,,,,,1,"Kit Energia Solar On Grid Híbrido - 6,1kWp 4,8kWh Lítio 48V (24896)",,,610,10,1.0,6100,0,,,draft,Solar Kit|Neosolar,2,1,10,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-24894,,,,,1,"Kit Energia Solar On Grid Híbrido - 6,1kWp 4,8kWh Lítio 48V (24894)",,,610,10,1.0,6100,0,,,draft,Solar Kit|Neosolar,1,1,10,0,Solar Kit Hybrid
,,3,48,kits,BRL,Neosolar,NEO-24897,,,,,1,"Kit Energia Solar On Grid Híbrido - 6,1kWp 4,8kWh Lítio 48V (24897)",,,610,10,1.0,6100,0,,,draft,Solar Kit|Neosolar,3,1,10,0,Solar Kit Hybrid
,,2,48,kits,BRL,Neosolar,NEO-24895,,,,,1,"Kit Energia Solar On Grid Híbrido - 6,1kWp 4,8kWh Lítio 48V (24895)",,,610,10,1.0,6100,0,,,draft,Solar Kit|Neosolar,2,1,10,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-24893,,,,,1,"Kit Energia Solar On Grid Híbrido - 6,1kWp 4,8kWh Lítio 48V (24893)",,,610,10,1.0,6100,0,,,draft,Solar Kit|Neosolar,1,1,10,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-24904,,,,,1,"Kit Energia Solar On Grid Híbrido - 9,76kWp 4,8kWh Lítio 48V (24904)",,,610,16,76.0,9760,0,,,draft,Solar Kit|Neosolar,1,1,16,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-24891,,,,,1,"Kit Energia Solar On Grid Híbrido - 3,66kWp 4,8kWh Lítio 48V (24891)",,,610,6,66.0,3660,0,,,draft,Solar Kit|Neosolar,1,1,6,0,Solar Kit Hybrid
,,,,kits,BRL,Neosolar,NEO-25066,,,,,3,"Kit de Energia Solar On Grid - 8,54kWp (P/ Cerâmica)",,,610,14,54.0,8540,0,,,draft,Solar Kit|Neosolar,0,3,14,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-25062,,,,,2,"Kit de Energia Solar On Grid - 3,66kWp (P/ Cerâmica)",,,610,6,66.0,3660,0,,,draft,Solar Kit|Neosolar,0,2,6,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-25086,,,,,2,"Kit de Energia Solar On Grid - 3,66kWp (P/ Mini Trilhos)",,,610,6,66.0,3660,0,,,draft,Solar Kit|Neosolar,0,2,6,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-25070,,,,,2,"Kit de Energia Solar On Grid - 3,66kWp (P/ Madeira)",,,610,6,66.0,3660,0,,,draft,Solar Kit|Neosolar,0,2,6,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-25071,,,,,2,"Kit de Energia Solar On Grid - 4,88kWp (P/ Madeira)",,,610,8,88.0,4880,0,,,draft,Solar Kit|Neosolar,0,2,8,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-25073,,,,,2,"Kit de Energia Solar On Grid - 7,32kWp (P/ Madeira)",,,610,12,32.0,7320,0,,,draft,Solar Kit|Neosolar,0,2,12,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-24980,,,,,3,"Kit de Energia Solar On Grid - 9,15kWp (Sem Estrutura)",,,610,15,15.0,9150,0,,,draft,Solar Kit|Neosolar,0,3,15,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-24979,,,,,3,"Kit de Energia Solar On Grid - 8,54kWp (Sem Estrutura)",,,610,14,54.0,8540,0,,,draft,Solar Kit|Neosolar,0,3,14,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-25079,,,,,2,"Kit de Energia Solar On Grid - 4,88kWp (P/ Metal)",,,610,8,88.0,4880,0,,,draft,Solar Kit|Neosolar,0,2,8,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-25085,,,,,3,"Kit de Energia Solar On Grid - 12,81kWp (P/ Metal)",,,610,21,81.0,12810,0,,,draft,Solar Kit|Neosolar,0,3,21,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-25091,,,,,3,"Kit de Energia Solar On Grid - 9,15kWp (P/ Mini Trilho)",,,610,15,15.0,9150,0,,,draft,Solar Kit|Neosolar,0,3,15,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-25084,,,,,3,"Kit de Energia Solar On Grid - 12,20kWp (P/ Metal)",,,610,20,20.0,12200,0,,,draft,Solar Kit|Neosolar,0,3,20,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-25082,,,,,3,"Kit de Energia Solar On Grid - 8,54kWp (P/ Metal)",,,610,14,54.0,8540,0,,,draft,Solar Kit|Neosolar,0,3,14,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-25088,,,,,2,"Kit de Energia Solar On Grid - 6,10kWp (P/ Mini Trilho)",,,610,10,10.0,6100,0,,,draft,Solar Kit|Neosolar,0,2,10,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-25080,,,,,2,"Kit de Energia Solar On Grid - 6,10kWp (P/ Metal)",,,610,10,10.0,6100,0,,,draft,Solar Kit|Neosolar,0,2,10,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21042,,,,,1,"Kit Gerador Energia Solar 2,38 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Madeira)",,,0,38,38.0,2380,0,,,draft,Solar Kit|Neosolar,0,1,42,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21069,,,,,1,"Kit Gerador Energia Solar 1,78 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Madeira)",,,0,78,78.0,1785,0,,,draft,Solar Kit|Neosolar,0,1,81,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21058,,,,,1,"Kit Gerador Energia Solar 1,15 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Metálica)",,,0,15,15.0,1150,0,,,draft,Solar Kit|Neosolar,0,1,17,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21041,,,,,1,"Kit Gerador Energia Solar 2,38 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Cerâmica)",,,0,38,38.0,2380,0,,,draft,Solar Kit|Neosolar,0,1,42,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21059,,,,,1,"Kit Gerador Energia Solar 1,15 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Laje)",,,0,15,15.0,1150,0,,,draft,Solar Kit|Neosolar,0,1,17,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21056,,,,,1,"Kit Gerador Energia Solar 1,15 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Cerâmica)",,,0,15,15.0,1150,0,,,draft,Solar Kit|Neosolar,0,1,17,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21045,,,,,1,"Kit Gerador Energia Solar 2,30 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Cerâmica)",,,0,30,30.0,2300,0,,,draft,Solar Kit|Neosolar,0,1,34,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21044,,,,,1,"Kit Gerador Energia Solar 2,30 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Para Laje)",,,0,30,30.0,2300,0,,,draft,Solar Kit|Neosolar,0,1,34,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21054,,,,,1,"Kit Gerador Energia Solar 1,19 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen Com Estrutura",,,0,19,19.0,1190,0,,,draft,Solar Kit|Neosolar,0,1,21,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22873,,,,,1,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Madeira",,,0,32,32.0,2320,0,,,draft,Solar Kit|Neosolar,0,1,36,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22874,,,,,1,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Metal",,,0,32,32.0,2320,0,,,draft,Solar Kit|Neosolar,0,1,36,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22870,,,,,1,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Metal",,,0,74,74.0,1740,0,,,draft,Solar Kit|Neosolar,0,1,77,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22979,,,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Madeira",,,0,58,58.0,580,0,,,draft,Solar Kit|Neosolar,0,1,59,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22872,,,,,1,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Mini Trilho",,,0,32,32.0,2320,0,,,draft,Solar Kit|Neosolar,0,1,36,0,Solar Kit Grid-Tie
